generation,best_fitness,avg_fitness,mutation_rate
203,1.0,0.9123337457162006,0.01
204,1.0,0.9028480323002812,0.01
205,1.0,0.951837595259085,0.01
206,1.0,0.9071338427307709,0.01
207,1.0,0.8503190435554112,0.01
208,1.0,0.9557745844695108,0.01
209,1.0,0.9503159904446385,0.01
210,1.0,0.8560238646304651,0.01
211,1.0,0.9147796781060549,0.01
212,1.0,0.8770115311136254,0.01
213,1.0,0.9010331025191634,0.01
214,1.0,0.9180400758236504,0.01
215,1.0,0.8878085739258571,0.01
216,1.0,0.894267529944749,0.01
217,1.0,0.8755551918523227,0.01
218,1.0,0.8860988837367321,0.015
219,1.0,0.8428733212996334,0.014249999999999999
220,1.0,0.8703555051532443,0.013537499999999997
221,1.0,0.834703178804564,0.012860624999999997
222,1.0,0.8616248466786086,0.012217593749999997
223,1.0,0.869611882022287,0.011606714062499997
224,1.0,0.8628221570501734,0.011026378359374997
225,1.0,0.817905929536051,0.010475059441406247
226,1.0,0.8913775056458703,0.01
227,1.0,0.8840935215985506,0.01
228,1.0,0.900153297087049,0.01
229,1.0,0.8814371628892491,0.01
230,1.0,0.9263575651320387,0.01
231,1.0,0.9101548393075338,0.01
232,1.0,0.8944855763562578,0.01
233,1.0,0.763008848118304,0.01
234,1.0,0.8263972805621566,0.01
235,1.0,0.7721844150214207,0.01
236,1.0,0.796005855590366,0.01
237,1.0,0.8375109017483534,0.01
238,1.0,0.9005774215283475,0.01
239,1.0,0.8587088132743967,0.01
240,1.0,0.9009424155230562,0.01
241,1.0,0.8947547929494843,0.01
242,1.0,0.9249152512957043,0.01
243,1.0,0.8947013330174377,0.015
244,1.0,0.8013749970699677,0.014249999999999999
245,1.0,0.8934094188829453,0.013537499999999997
246,1.0,0.8269568979722722,0.012860624999999997
247,1.0,0.8894525802270664,0.012217593749999997
248,1.0,0.8979996959410846,0.011606714062499997
249,1.0,0.8852367139101602,0.011026378359374997
250,1.0,0.8658033444731416,0.010475059441406247
251,1.0,0.8728675431724535,0.01
252,1.0,0.9406627518407545,0.01
253,1.0,0.925817072476303,0.01
254,1.0,0.8876299511527144,0.01
255,1.0,0.9221935752463478,0.01
256,1.0,0.8849622061239827,0.01
257,1.0,0.8321857603363594,0.01
258,1.0,0.891078757167319,0.01
259,1.0,0.9123925508125978,0.01
260,1.0,0.8551326481582966,0.01
261,1.0,0.9107998232104958,0.01
262,1.0,0.8905729781611967,0.01
263,1.0,0.9314813815189306,0.01
264,1.0,0.9091629053665952,0.01
265,1.0,0.8351653331494758,0.01
266,1.0,0.9834191669039736,0.01
267,1.0,0.8595424862897143,0.01
268,1.0,0.8968565379735314,0.015
269,1.0,0.8524042280039943,0.014249999999999999
270,1.0,0.8870719174492047,0.013537499999999997
271,1.0,0.9258557459175152,0.012860624999999997
272,1.0,0.872972944472004,0.012217593749999997
273,1.0,0.9145369849581653,0.011606714062499997
274,1.0,0.937197425465692,0.011026378359374997
275,1.0,0.9396709047640767,0.010475059441406247
276,1.0,0.8837132760332804,0.01
277,1.0,0.9222192372539859,0.01
278,1.0,0.9245524202496828,0.01
279,1.0,0.9370772904345726,0.01
280,1.0,0.9275308897604327,0.01
281,1.0,0.9153200597862559,0.01
